#{"t_start": 1521428186.542729, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,23,9019.959627
0.0,23,9020.622251
0.0,23,9021.344605
0.0,23,9022.372934
0.0,21,9022.949702
1.0,50,9024.629737
0.0,23,9025.190755
2.0,98,9028.457535
1.0,71,9033.429799
2.0,122,9036.678148
0.0,23,9037.379275
0.0,23,9038.045711
0.0,21,9038.693563
0.0,23,9039.35035
0.0,23,9040.21486
0.0,21,9040.931815
2.0,98,9043.70695
0.0,21,9044.183452
1.0,71,9046.535746
1.0,72,9048.724669
0.0,23,9049.55436
1.0,71,9051.952575
0.0,23,9052.752921
0.0,23,9053.361603
0.0,23,9053.87878
0.0,23,9054.454111
1.0,51,9055.820075
1.0,71,9057.536743
0.0,23,9058.374573
0.0,21,9058.869138
0.0,23,9059.395023
0.0,23,9059.978303
0.0,23,9060.844271
0.0,21,9061.373267
0.0,23,9061.975018
0.0,23,9062.585671
0.0,23,9063.288163
0.0,23,9063.820993
0.0,21,9064.281932
0.0,23,9064.924139
0.0,23,9065.454569
0.0,23,9066.195096
0.0,23,9066.824661
0.0,23,9067.440913
2.0,96,9070.787344
0.0,23,9071.357135
1.0,71,9073.389082
0.0,23,9074.243509
0.0,23,9074.8624
0.0,23,9075.750496
0.0,23,9076.300328
0.0,23,9077.072416
0.0,21,9077.773992
0.0,23,9078.420251
0.0,23,9079.025898
0.0,21,9079.571896
0.0,23,9080.270616
0.0,23,9080.826827
0.0,21,9081.532969
1.0,68,9083.696142
0.0,23,9084.639527
0.0,23,9085.291603
0.0,21,9086.179342
0.0,23,9086.801652
5.0,188,9093.616405
0.0,23,9094.335129
0.0,23,9095.015787
0.0,23,9096.046792
0.0,23,9096.674398
0.0,23,9097.405327
0.0,21,9097.931165
2.0,98,9100.800734
0.0,21,9101.387531
0.0,23,9101.95463
0.0,23,9102.532417
0.0,23,9103.033597
0.0,23,9103.518083
0.0,23,9104.122126
0.0,23,9104.85074
0.0,23,9105.504992
0.0,23,9106.170232
0.0,23,9106.663063
0.0,23,9107.358936
0.0,21,9107.897486
0.0,23,9108.665277
1.0,72,9110.840574
2.0,98,9114.27121
2.0,123,9118.073968
2.0,119,9121.309178
0.0,23,9121.932705
0.0,23,9122.600936
0.0,23,9123.151498
0.0,23,9123.754544
1.0,51,9124.94544
2.0,120,9128.14902
0.0,21,9128.668885
0.0,23,9129.194854
0.0,21,9129.755837
2.0,96,9132.399791
1.0,71,9134.403376
0.0,21,9134.939361
0.0,23,9136.372613
0.0,23,9137.854548
0.0,23,9138.519673
0.0,21,9139.471085
1.0,71,9141.798898
0.0,23,9142.698535
0.0,23,9143.223692
0.0,23,9143.841878
0.0,21,9144.585402
0.0,21,9145.24939
1.0,51,9147.114948
0.0,23,9147.928023
0.0,23,9148.638292
0.0,23,9149.321722
0.0,23,9149.988351
0.0,23,9150.625569
0.0,23,9151.73959
1.0,51,9153.578046
0.0,23,9154.382914
0.0,21,9154.983985
0.0,23,9155.879639
0.0,23,9156.410972
1.0,49,9158.309135
0.0,23,9158.817395
0.0,23,9159.393297
0.0,23,9160.057514
0.0,21,9160.586025
0.0,23,9161.481871
1.0,51,9162.988127
2.0,119,9166.323332
1.0,69,9167.989781
0.0,23,9168.66558
0.0,23,9169.307485
1.0,51,9170.680435
0.0,23,9171.512706
0.0,23,9172.159956
0.0,23,9172.899262
0.0,21,9173.456421
0.0,21,9174.197857
0.0,23,9174.732874
0.0,23,9175.336
0.0,21,9176.016976
0.0,21,9176.61067
0.0,23,9177.163513
0.0,23,9177.834279
0.0,23,9178.556332
2.0,96,9181.448404
0.0,21,9182.02466
0.0,21,9182.683723
0.0,23,9183.478199
1.0,51,9184.912782
0.0,23,9185.559106
0.0,21,9186.087084
0.0,23,9186.825646
0.0,23,9187.781174
1.0,69,9189.868776
0.0,23,9190.403482
0.0,23,9191.378208
1.0,51,9192.885897
0.0,23,9193.710278
2.0,116,9197.809218
0.0,23,9198.717712
0.0,23,9199.465442
0.0,23,9200.506556
0.0,23,9201.248947
1.0,69,9203.805483
1.0,72,9206.394486
0.0,23,9207.29242
1.0,71,9209.683784
0.0,21,9210.5524
0.0,23,9211.532884
0.0,23,9212.328903
0.0,23,9213.236999
2.0,96,9217.068478
0.0,23,9218.035794
0.0,23,9218.875416
1.0,49,9220.253707
2.0,121,9224.898999
0.0,23,9225.669164
0.0,21,9226.205656
0.0,23,9226.9159
1.0,49,9228.480314
2.0,98,9232.06714
1.0,72,9234.394284
1.0,75,9236.736907
0.0,23,9237.51739
0.0,23,9238.172
0.0,23,9238.771338
0.0,23,9239.590652
0.0,23,9240.320465
0.0,23,9240.970732
0.0,23,9241.671972
0.0,23,9242.321692
0.0,23,9243.041942
0.0,21,9243.736756
1.0,69,9245.943334
0.0,23,9246.818421
2.0,100,9250.269156
0.0,23,9251.095611
0.0,23,9251.777221
0.0,23,9252.364284
0.0,23,9253.121552
0.0,23,9253.978364
0.0,23,9254.739457
1.0,67,9256.406077
1.0,53,9258.229125
0.0,21,9258.783516
0.0,23,9259.514882
0.0,23,9260.472718
1.0,71,9262.81203
0.0,23,9263.600939
2.0,98,9266.318912
0.0,23,9267.181036
0.0,23,9267.855127
0.0,21,9268.535817
0.0,23,9269.305109
0.0,21,9269.877908
0.0,21,9270.662579
0.0,21,9271.216879
0.0,23,9271.969891
0.0,23,9272.576517
2.0,96,9275.50116
0.0,23,9276.05812
0.0,21,9276.590572
0.0,23,9277.318341
0.0,23,9278.090293
2.0,118,9282.848276
0.0,23,9283.486881
0.0,21,9284.404758
0.0,21,9285.177455
2.0,98,9288.687999
0.0,23,9289.470941
0.0,21,9289.891174
0.0,23,9290.616949
0.0,23,9291.346897
0.0,23,9292.183795
2.0,96,9294.563278
0.0,21,9295.057807
0.0,23,9295.681586
0.0,23,9296.375768
0.0,23,9296.962272
0.0,23,9297.605557
1.0,51,9299.241493
0.0,21,9299.904918
0.0,23,9300.465265
0.0,23,9301.359629
0.0,23,9302.063789
0.0,23,9302.735847
1.0,67,9304.90488
0.0,23,9305.636573
2.0,100,9308.346986
0.0,23,9308.95634
0.0,21,9309.49343
0.0,21,9310.014232
0.0,23,9310.515683
0.0,23,9311.133149
0.0,23,9311.731679
0.0,23,9312.664827
0.0,23,9313.17321
0.0,21,9313.60959
0.0,23,9314.120887
1.0,51,9315.700361
1.0,50,9317.254907
0.0,23,9317.737011
0.0,21,9318.24238
0.0,23,9318.798403
1.0,51,9320.231285
0.0,23,9320.946893
0.0,23,9321.623189
0.0,23,9322.249903
0.0,23,9323.006244
0.0,21,9323.575082
0.0,21,9324.076371
1.0,70,9326.116184
1.0,51,9327.846084
0.0,23,9328.590631
0.0,23,9329.233929
0.0,23,9329.751197
0.0,23,9330.395075
0.0,23,9331.317136
0.0,23,9331.929136
0.0,23,9332.424424
0.0,23,9333.152014
0.0,23,9333.958027
2.0,96,9336.712451
0.0,23,9337.590307
0.0,21,9338.448564
1.0,69,9340.637873
0.0,23,9341.465979
0.0,23,9341.999475
0.0,23,9342.726659
0.0,23,9343.312184
0.0,23,9343.961157
0.0,23,9344.862635
0.0,21,9345.552678
0.0,23,9346.449427
1.0,51,9348.326197
0.0,21,9349.048717
0.0,23,9349.720198
0.0,21,9350.988866
0.0,23,9351.57432
1.0,71,9354.29061
0.0,23,9354.997825
0.0,23,9355.538329
0.0,21,9356.172449
0.0,23,9356.948423
0.0,23,9357.729573
1.0,72,9360.03188
0.0,23,9360.725389
1.0,67,9362.8374
2.0,98,9366.665624
1.0,71,9368.965706
1.0,72,9371.284327
0.0,21,9372.05421
0.0,23,9372.925703
0.0,23,9373.482044
0.0,23,9373.999492
0.0,21,9374.619736
0.0,23,9375.374839
1.0,69,9377.570327
0.0,23,9378.221575
1.0,52,9380.220198
1.0,53,9382.347919
2.0,96,9385.952093
0.0,23,9386.673918
0.0,23,9387.287519
0.0,23,9388.105334
0.0,21,9388.89237
0.0,23,9389.537515
0.0,23,9390.451123
0.0,23,9391.242416
0.0,23,9392.106306
0.0,23,9392.709154
1.0,71,9395.38054
0.0,21,9396.101609
0.0,23,9396.824605
1.0,51,9398.358382
0.0,23,9399.148101
0.0,23,9399.858528
0.0,23,9400.527392
0.0,23,9401.165911
0.0,23,9402.046896
0.0,23,9403.106779
1.0,67,9405.423501
0.0,23,9406.117151
3.0,129,9410.890665
0.0,23,9411.785202
0.0,23,9412.578657
0.0,23,9413.404526
0.0,23,9414.371522
0.0,23,9415.080835
1.0,51,9416.929019
1.0,69,9419.343022
0.0,23,9420.115045
0.0,23,9421.066566
0.0,23,9421.809502
0.0,23,9422.543278
0.0,23,9423.275126
0.0,23,9423.870697
0.0,23,9424.804723
0.0,23,9425.69032
0.0,23,9426.377156
0.0,23,9427.173253
0.0,23,9427.951119
0.0,21,9428.786724
1.0,70,9431.51651
0.0,23,9432.441197
0.0,21,9433.324967
0.0,23,9434.017615
0.0,23,9434.783706
2.0,98,9438.771219
1.0,69,9441.69644
2.0,101,9445.48509
0.0,21,9446.280237
0.0,23,9447.02861
0.0,23,9448.011974
0.0,23,9448.969367
0.0,23,9449.867896
0.0,23,9450.616032
0.0,23,9451.472774
0.0,23,9452.263111
0.0,23,9453.13695
0.0,23,9454.032557
0.0,23,9454.992354
0.0,23,9456.018216
0.0,23,9456.702398
0.0,23,9457.692699
0.0,23,9458.390316
0.0,21,9459.092635
0.0,21,9459.872992
0.0,23,9460.676474
0.0,21,9461.373946
0.0,23,9462.273156
0.0,23,9463.139981
0.0,23,9464.113553
0.0,23,9464.94781
0.0,23,9465.775973
1.0,51,9467.52299
0.0,23,9468.59567
0.0,23,9469.426208
0.0,23,9470.243663
0.0,23,9471.183439
0.0,23,9471.89281
4.0,185,9478.984727
0.0,23,9479.688949
0.0,23,9480.589439
1.0,69,9483.073254
0.0,23,9483.848034
0.0,23,9484.575911
0.0,23,9485.477827
1.0,51,9487.196409
0.0,23,9487.793895
0.0,21,9488.24868
0.0,23,9488.747872
0.0,23,9489.500321
0.0,23,9490.083742
1.0,70,9492.420078
0.0,23,9493.218251
0.0,21,9494.017648
0.0,23,9494.8361
1.0,70,9497.12702
2.0,98,9500.3014
0.0,23,9501.013016
0.0,21,9501.624333
0.0,23,9502.242441
0.0,23,9502.77631
0.0,23,9503.772855
0.0,23,9504.66001
0.0,23,9505.500106
0.0,23,9506.331224
0.0,23,9506.955648
0.0,23,9507.647895
0.0,23,9508.345984
0.0,23,9509.107145
0.0,23,9510.073229
0.0,23,9510.981983
0.0,23,9511.886872
0.0,23,9512.798476
0.0,23,9513.786962
0.0,23,9514.603059
0.0,23,9515.459853
0.0,23,9516.291499
1.0,67,9518.830137
0.0,23,9519.489449
0.0,23,9520.321202
0.0,23,9521.076412
2.0,120,9525.181855
0.0,23,9525.983064
0.0,23,9526.837191
0.0,23,9527.32486
0.0,23,9528.052698
1.0,69,9529.944733
0.0,23,9530.667948
0.0,21,9531.386137
1.0,50,9533.307291
2.0,98,9536.432173
0.0,21,9537.224273
0.0,23,9537.947112
1.0,71,9540.448423
1.0,72,9543.223588
1.0,69,9545.642715
0.0,23,9546.490153
0.0,23,9547.374801
0.0,23,9548.260432
0.0,23,9549.010725
0.0,23,9549.737098
0.0,23,9550.613848
0.0,23,9551.421823
0.0,23,9552.337517
0.0,23,9553.218685
0.0,23,9553.808941
0.0,21,9554.380289
0.0,23,9555.223455
0.0,23,9556.125438
0.0,21,9556.864541
0.0,23,9557.723686
0.0,23,9558.599929
0.0,21,9559.400423
1.0,69,9562.000785
1.0,51,9563.988744
0.0,23,9564.727689
0.0,23,9565.694156
1.0,69,9568.183306
0.0,23,9569.101179
0.0,21,9569.820803
0.0,23,9570.674176
0.0,23,9571.442673
0.0,23,9572.260546
1.0,67,9574.935962
0.0,23,9575.620524
0.0,23,9576.639893
0.0,23,9577.614766
0.0,23,9578.362517
1.0,67,9580.694284
0.0,23,9581.519509
2.0,119,9586.045782
1.0,72,9588.56036
1.0,75,9591.194846
0.0,23,9591.949336
0.0,23,9592.786247
0.0,23,9593.518458
1.0,51,9595.442889
0.0,21,9596.110582
0.0,23,9596.902031
1.0,70,9599.378817
1.0,51,9601.028732
0.0,23,9601.975649
0.0,23,9602.871397
0.0,21,9603.669625
2.0,123,9608.365033
1.0,70,9610.77921
0.0,23,9611.710513
0.0,23,9612.508723
0.0,23,9613.261069
0.0,21,9614.073013
1.0,69,9616.515723
0.0,23,9617.284304
0.0,21,9618.082264
0.0,21,9618.866289
1.0,72,9621.519673
1.0,51,9623.400521
0.0,23,9624.29198
0.0,23,9625.116215
0.0,23,9626.179927
0.0,23,9627.101109
0.0,23,9627.863781
0.0,21,9628.316099
0.0,23,9629.098566
0.0,23,9629.937268
0.0,23,9630.800967
0.0,23,9631.500982
0.0,23,9632.445184
1.0,69,9634.898343
0.0,21,9635.802147
0.0,23,9636.711575
0.0,23,9637.379127
0.0,21,9638.223766
0.0,23,9639.157231
0.0,23,9640.025644
0.0,23,9641.059755
2.0,98,9644.920941
1.0,71,9647.411959
0.0,23,9648.200699
0.0,23,9648.766789
0.0,23,9649.756457
0.0,23,9650.63252
0.0,21,9651.193699
0.0,23,9652.091915
0.0,23,9652.926663
1.0,67,9655.551503
0.0,23,9656.326306
2.0,98,9660.165526
3.0,173,9666.36043
0.0,23,9667.275738
0.0,23,9668.106364
0.0,23,9669.157298
0.0,23,9670.087024
0.0,21,9670.979979
0.0,23,9671.760457
0.0,23,9672.636402
2.0,98,9676.562939
1.0,71,9679.556225
0.0,23,9680.275175
0.0,21,9680.9388
0.0,23,9681.899513
0.0,23,9682.555054
0.0,21,9683.305218
0.0,23,9684.006518
0.0,23,9684.841252
0.0,21,9685.464536
0.0,23,9686.060294
0.0,21,9686.785467
0.0,23,9687.672072
0.0,21,9688.337886
0.0,23,9689.180381
0.0,23,9690.249337
1.0,69,9692.851589
0.0,23,9693.895509
0.0,23,9694.730918
1.0,51,9696.443681
1.0,69,9699.025404
0.0,21,9699.786157
0.0,23,9700.697706
0.0,21,9701.43698
0.0,21,9702.285634
0.0,23,9703.062886
0.0,21,9703.76886
0.0,23,9704.626371
0.0,23,9705.341614
0.0,21,9706.067267
1.0,69,9708.684016
0.0,21,9709.465359
0.0,23,9710.354069
1.0,72,9713.053035
0.0,23,9713.956828
0.0,23,9714.727922
0.0,23,9715.516454
1.0,51,9717.357215
1.0,69,9720.105488
1.0,72,9722.804876
0.0,23,9723.5966
0.0,23,9724.504525
0.0,23,9725.336262
1.0,49,9727.349321
0.0,23,9728.178673
0.0,23,9729.098425
0.0,21,9729.829417
0.0,23,9730.536599
0.0,23,9731.434731
0.0,23,9732.053513
0.0,23,9733.069758
0.0,23,9733.877134
2.0,98,9737.499034
0.0,21,9738.432927
3.0,151,9744.225563
0.0,23,9745.009634
0.0,23,9745.845418
0.0,23,9746.783978
1.0,49,9748.607686
0.0,23,9749.542057
0.0,23,9750.340142
0.0,23,9751.180718
0.0,21,9752.017635
0.0,21,9752.853899
1.0,68,9755.568127
0.0,23,9756.32474
0.0,23,9757.037467
0.0,23,9757.900226
0.0,23,9758.75923
0.0,23,9759.619664
0.0,23,9760.355047
0.0,23,9761.357341
0.0,23,9762.107001
0.0,23,9762.981093
0.0,23,9763.817631
0.0,23,9764.701552
0.0,23,9765.502568
0.0,23,9766.430759
0.0,23,9767.171705
0.0,23,9768.013323
0.0,23,9769.00292
0.0,21,9769.941099
0.0,23,9770.829512
0.0,23,9771.843744
0.0,21,9772.729188
0.0,23,9773.540507
0.0,23,9774.423039
0.0,23,9775.005152
0.0,21,9775.856624
0.0,23,9776.689578
2.0,98,9780.619399
0.0,21,9781.666288
0.0,21,9782.236544
0.0,23,9782.891154
0.0,21,9783.720309
0.0,23,9784.620625
1.0,72,9787.282106
0.0,21,9787.982525
0.0,23,9789.007194
0.0,21,9789.687543
0.0,23,9790.531233
0.0,23,9791.502449
0.0,23,9792.429611
0.0,23,9793.239854
0.0,23,9794.12854
0.0,23,9795.003588
0.0,21,9795.827899
2.0,96,9799.654539
0.0,21,9800.385067
1.0,69,9802.913684
0.0,23,9803.754146
0.0,23,9804.557394
0.0,23,9805.406188
0.0,23,9806.350736
0.0,23,9807.062373
0.0,23,9807.979829
0.0,23,9808.819427
0.0,21,9809.707383
0.0,23,9810.476836
0.0,23,9811.526646
0.0,23,9812.179759
0.0,23,9813.089214
1.0,51,9815.214169
0.0,21,9815.87406
0.0,23,9816.847056
0.0,23,9817.709735
0.0,21,9818.513015
0.0,23,9819.283954
0.0,21,9820.088153
0.0,23,9820.772349
0.0,23,9821.6449
0.0,21,9822.561135
0.0,23,9823.174599
0.0,21,9823.823221
0.0,23,9824.737292
1.0,53,9826.667412
1.0,50,9828.768166
0.0,21,9829.458536
1.0,71,9832.315189
0.0,23,9833.196747
0.0,23,9834.005912
0.0,23,9834.930366
0.0,23,9835.817755
2.0,101,9839.595987
1.0,71,9842.470946
0.0,23,9843.338577
0.0,23,9844.098952
0.0,23,9844.967954
0.0,23,9845.765644
1.0,51,9847.705787
0.0,23,9848.584623
1.0,72,9851.241342
0.0,23,9852.086977
0.0,21,9852.878102
1.0,51,9854.859341
3.0,147,9860.381866
0.0,23,9861.348191
0.0,23,9862.082393
1.0,72,9864.924318
1.0,71,9867.425193
0.0,23,9868.432042
1.0,72,9871.074697
0.0,23,9872.084405
0.0,23,9872.796794
2.0,100,9876.896046
0.0,23,9877.538542
0.0,23,9878.352274
0.0,21,9879.09174
1.0,68,9881.702384
1.0,53,9883.722194
0.0,23,9884.554686
0.0,23,9885.325055
0.0,21,9886.086804
0.0,23,9886.972349
0.0,21,9887.743119
0.0,23,9888.426152
0.0,23,9889.044382
0.0,23,9890.057112
0.0,23,9890.925119
0.0,23,9891.639222
2.0,98,9895.143111
0.0,23,9896.129118
0.0,23,9897.031214
0.0,23,9897.980462
0.0,23,9898.750418
0.0,23,9899.532072
0.0,23,9900.396777
0.0,21,9901.353069
0.0,21,9901.994701
2.0,96,9905.889636
0.0,23,9906.617445
0.0,23,9907.467958
0.0,23,9908.318338
0.0,21,9909.322558
0.0,23,9910.1541
0.0,23,9911.04654
0.0,23,9911.971356
0.0,23,9912.904831
0.0,23,9913.793762
0.0,21,9914.67755
0.0,23,9915.608257
0.0,21,9916.398926
1.0,68,9919.237033
0.0,21,9919.98413
0.0,23,9920.737476
1.0,69,9923.130108
0.0,23,9923.897434
0.0,23,9924.549371
1.0,72,9926.713712
1.0,71,9929.189992
0.0,23,9929.984683
0.0,23,9930.985307
0.0,23,9931.849312
0.0,23,9932.770231
0.0,21,9933.408321
0.0,23,9934.423926
0.0,21,9935.188611
1.0,51,9937.083393
0.0,23,9938.010741
1.0,53,9940.15549
0.0,23,9941.139296
0.0,23,9941.976726
0.0,23,9942.738617
1.0,51,9944.572475
0.0,23,9945.733134
1.0,69,9948.212192
0.0,21,9949.423393
0.0,23,9950.214837
1.0,51,9952.027434
0.0,23,9952.880886
0.0,23,9953.698828
0.0,23,9954.655993
0.0,21,9955.418057
0.0,23,9956.270588
0.0,21,9956.982188
0.0,23,9958.142331
0.0,23,9959.058513
0.0,21,9959.895498
0.0,21,9960.841753
0.0,23,9961.774845
0.0,23,9962.579862
0.0,23,9963.553726
1.0,52,9965.705878
0.0,23,9966.424641
0.0,23,9967.39062
2.0,98,9971.322799
0.0,21,9972.174398
0.0,23,9973.216542
0.0,21,9973.930555
1.0,71,9976.747468
0.0,23,9977.454779
0.0,23,9978.491299
1.0,52,9980.18045
0.0,21,9981.108608
0.0,23,9982.03706
0.0,23,9983.003907
0.0,23,9983.887596
2.0,102,9987.724119
1.0,53,9989.493235
0.0,21,9990.335694
0.0,23,9991.009577
0.0,21,9991.915476
0.0,23,9992.733773
0.0,23,9993.721318
0.0,23,9994.560755
0.0,23,9995.48477
2.0,98,9999.205455
1.0,71,10002.180605
0.0,23,10003.097432
0.0,23,10004.012937
0.0,23,10004.917392
0.0,23,10005.635379
0.0,23,10006.553613
0.0,23,10007.527258
0.0,23,10008.315946
0.0,23,10009.130812
1.0,51,10011.102112
0.0,21,10012.107342
0.0,23,10013.024567
0.0,23,10013.964887
0.0,23,10014.911914
0.0,23,10015.835052
0.0,23,10016.809958
0.0,23,10017.516084
0.0,23,10018.383729
0.0,23,10019.075382
1.0,49,10020.816057
0.0,23,10021.838061
0.0,23,10023.217926
0.0,23,10023.850799
0.0,23,10024.659354
0.0,23,10025.552191
0.0,23,10026.603753
0.0,21,10027.323848
0.0,23,10028.388528
0.0,23,10029.185676
1.0,49,10031.133564
2.0,98,10034.953604
2.0,104,10039.217209
0.0,23,10040.138411
0.0,23,10040.961041
0.0,23,10041.856233
0.0,23,10042.657862
0.0,23,10043.45978
0.0,23,10044.368062
0.0,23,10044.957215
0.0,23,10045.810638
0.0,23,10046.640731
0.0,23,10047.531594
2.0,119,10052.06829
0.0,23,10052.799341
0.0,21,10053.645881
2.0,98,10057.229358
1.0,71,10059.64618
1.0,72,10062.417005
0.0,23,10063.454472
0.0,23,10064.29013
0.0,23,10065.186484
0.0,23,10066.023731
0.0,23,10066.894793
0.0,23,10067.789194
1.0,49,10069.594634
0.0,23,10070.37164
0.0,23,10071.403289
0.0,23,10072.21073
0.0,23,10073.058856
0.0,23,10073.830038
0.0,21,10074.902862
3.0,147,10080.627665
1.0,70,10083.408108
0.0,23,10084.226045
1.0,67,10087.027567
0.0,23,10087.782532
0.0,23,10088.680757
1.0,70,10091.6618
0.0,23,10092.275184
0.0,23,10093.141389
0.0,23,10093.867155
0.0,23,10094.715932
0.0,21,10095.454157
1.0,69,10098.222033
0.0,23,10099.112309
0.0,23,10099.947779
0.0,21,10100.780194
0.0,21,10101.526284
1.0,70,10104.186212
2.0,99,10108.104548
0.0,23,10108.8974
0.0,23,10109.901679
0.0,23,10110.980556
0.0,23,10111.837084
0.0,23,10112.746356
1.0,71,10115.424854
0.0,23,10116.411726
0.0,23,10117.32249
0.0,23,10118.260808
3.0,129,10123.499177
1.0,51,10125.290345
0.0,23,10126.202118
1.0,53,10127.994782
0.0,23,10128.988064
0.0,23,10129.925515
2.0,100,10133.746786
0.0,23,10134.686655
0.0,23,10135.400626
0.0,23,10136.220292
0.0,23,10137.06136
0.0,23,10138.081067
0.0,23,10138.917758
0.0,23,10139.723951
0.0,23,10140.560117
0.0,23,10141.140894
0.0,23,10142.125426
0.0,23,10142.93767
0.0,23,10143.943344
0.0,23,10144.789774
0.0,23,10145.819421
1.0,51,10147.695041
0.0,23,10148.689975
1.0,69,10151.52195
0.0,23,10152.275162
0.0,23,10153.132442
0.0,21,10153.763918
0.0,23,10154.840264
0.0,23,10155.638324
1.0,51,10157.715765
0.0,23,10158.529371
0.0,23,10159.352728
0.0,23,10160.29104
0.0,23,10161.225985
0.0,23,10162.092673
1.0,67,10164.365591
0.0,23,10165.092821
0.0,23,10165.914407
1.0,70,10168.329841
0.0,23,10169.227772
0.0,23,10170.141261
0.0,23,10171.194889
0.0,23,10172.23545
0.0,23,10172.994334
0.0,23,10173.977445
0.0,21,10174.764711
0.0,23,10175.710282
0.0,23,10176.608735
0.0,23,10177.476079
0.0,23,10178.203755
0.0,23,10179.126688
0.0,23,10179.845406
1.0,51,10181.628494
1.0,52,10183.686024
0.0,23,10184.48561
0.0,23,10185.262738
0.0,23,10186.161706
0.0,23,10186.993266
0.0,23,10187.930307
0.0,23,10188.776559
0.0,23,10189.624517
0.0,23,10190.371343
0.0,21,10191.413556
0.0,23,10192.317452
0.0,23,10193.254348
0.0,23,10194.074268
0.0,23,10195.062488
0.0,23,10195.921442
0.0,23,10196.773447
0.0,23,10197.63398
0.0,23,10198.441415
0.0,23,10199.381562
0.0,23,10200.345897
0.0,23,10201.20014
1.0,69,10203.670965
0.0,21,10204.483354
1.0,72,10207.47452
1.0,71,10210.243492
2.0,103,10214.240791
0.0,23,10215.144385
0.0,21,10216.001977
1.0,52,10217.823152
0.0,21,10218.663564
0.0,21,10219.494213
0.0,23,10220.535586
1.0,49,10222.596716
0.0,23,10223.454827
0.0,21,10224.198507
0.0,23,10225.245632
0.0,23,10225.941596
2.0,118,10230.705863
0.0,23,10231.517357
0.0,21,10232.285647
0.0,23,10233.131326
0.0,23,10234.128428
0.0,21,10234.903083
0.0,23,10235.792721
0.0,23,10236.680652
0.0,23,10237.636379
0.0,23,10238.371617
0.0,21,10239.065154
0.0,23,10240.118341
0.0,21,10241.001577
0.0,23,10241.83689
0.0,23,10242.936297
2.0,83,10246.258251
0.0,23,10247.193298
0.0,23,10248.173297
0.0,21,10248.850758
0.0,23,10249.851178
0.0,21,10250.68569
0.0,23,10251.613595
0.0,23,10252.460178
0.0,21,10253.184227
0.0,23,10253.999497
0.0,23,10254.827876
0.0,23,10255.731642
0.0,23,10256.663537
0.0,23,10257.6114
0.0,23,10258.433514
0.0,23,10259.304171
0.0,23,10260.292979
0.0,23,10261.224658
1.0,70,10264.187236
0.0,23,10265.102131
0.0,21,10265.963192
0.0,23,10266.801179
0.0,21,10267.712785
0.0,23,10268.490974
0.0,23,10269.195019
0.0,21,10270.015073
0.0,23,10270.84008
0.0,23,10271.711879
1.0,70,10274.598707
0.0,23,10275.637415
2.0,98,10279.069072
0.0,23,10279.888277
1.0,71,10282.713398
0.0,23,10283.79376
0.0,23,10284.618115
0.0,21,10285.415751
0.0,21,10286.179478
0.0,23,10287.038452
0.0,23,10287.854734
1.0,69,10290.401771
0.0,23,10291.119143
0.0,23,10291.992429
0.0,23,10292.846358
0.0,23,10293.874301
0.0,23,10294.723534
1.0,49,10296.640414
0.0,23,10297.418655
0.0,23,10298.39265
0.0,23,10299.315691
2.0,98,10303.092889
1.0,71,10305.979055
0.0,23,10306.826347
0.0,23,10307.724954
0.0,23,10308.596665
0.0,23,10309.517731
0.0,23,10310.370541
0.0,23,10311.386532
0.0,23,10312.167156
0.0,21,10312.784805
0.0,23,10313.484125
0.0,21,10314.332103
0.0,21,10315.016696
1.0,69,10317.770765
0.0,21,10318.669627
